-5.053,-13.283,451.99,1.28305792808533,1.06903421878815,9.6526517868042,0.001920573413372,0.011735224165022,-0.004541501868516
-4.301,-13.316,451.964,1.28220891952515,1.05851066112518,9.65630531311035,0.004138983786106,0.012397580780089,-0.002839788794518
-5.305,-13.512,451.837,1.27772331237793,1.05486500263214,9.65140151977539,0.004882924258709,0.014949403703213,-0.003589317435399
-5.542,-13.611,452.852,1.28741192817688,1.05030107498169,9.6635160446167,0.005309470463544,0.015907544642687,-0.002658367389813
-5.496,-13.493,452.517,1.26572108268738,1.05330216884613,9.64766407012939,0.00285692512989,0.01461096201092,-0.002559274667874
-4.525,-13.443,452.838,1.29084587097168,1.04516124725342,9.64256191253662,0.004667602945119,0.013134069740772,-0.002840906614438
-4.457,-13.727,451.74,1.2886837720871,1.06688749790192,9.66010284423828,0.0047842040658,0.013667903840542,-0.004027039278299
-5.562,-13.475,452.662,1.280109167099,1.07676577568054,9.66723728179932,0.004027225542814,0.013329649344087,-0.003712252480909
-5.564,-13.459,452.678,1.27462542057037,1.04926025867462,9.66121578216553,0.002744607627392,0.011752360500395,-0.003866479033604
-4.573,-13.078,453.179,1.29109847545624,1.0594128370285,9.64736938476563,0.003195367753506,0.012787618674338,-0.004258006811142
-4.56,-13.324,451.596,1.27623903751373,1.08513271808624,9.66550064086914,0.004482828080654,0.011092983186245,-0.004960224498063
-4.799,-13.601,452.552,1.27350127696991,1.05359649658203,9.68013381958008,0.005719996988773,0.012190454639495,-0.00377893447876
-5.123,-13.56,452.868,1.26555955410004,1.0441278219223,9.66175937652588,0.004250742960721,0.013882480561733,-0.004566833376884
-5.692,-13.551,452.428,1.28727746009827,1.06660914421082,9.65913677215576,0.005328096915036,0.014191307127476,-0.004028529394418
-5.103,-13.408,453.176,1.28978896141052,1.06773400306702,9.66947650909424,0.00506993336603,0.013534537516534,-0.003701820969582
-4.195,-12.932,452.837,1.28188455104828,1.06330418586731,9.66879844665527,0.003602542215958,0.014082156121731,-0.003165751928464
-4.433,-13.529,453.217,1.28551781177521,1.07744932174683,9.66205310821533,0.00543948309496,0.011206977069378,-0.002631172537804
-4.973,-13.767,453.959,1.2732949256897,1.05179727077484,9.64846420288086,0.003392435610294,0.013667532242835,-0.005524232983589
-5.223,-13.587,452.446,1.27472281455994,1.03940308094025,9.67212867736816,0.003155879909173,0.012678840197623,-0.003998354077339
-5.694,-13.438,451.907,1.28617739677429,1.04682779312134,9.6529426574707,0.003325007390231,0.011777319945395,-0.001455098390579
-4.909,-13.815,452.614,1.26372468471527,1.03508269786835,9.67407417297363,0.00487994402647,0.012381189502776,-0.002754107350484
-4.992,-13.531,452.546,1.27610123157501,1.05236065387726,9.6668062210083,0.004897080361843,0.012714230455458,-0.003902614116669
-5.31,-13.486,452.672,1.27430534362793,1.04324638843536,9.6554069519043,0.003165938192979,0.012621845118702,-0.003700330853462
-5.234,-13.612,452.835,1.27685630321503,1.04904937744141,9.66353988647461,0.004598685074598,0.013462269678712,-0.001379847875796
-4.937,-13.313,453.166,1.26393043994904,1.03592646121979,9.65442657470703,0.00294204801321,0.01474414113909,-0.00327341328375
-4.991,-13.677,452.634,1.27267479896545,1.0539186000824,9.65046691894531,0.003631227416918,0.012172944843769,-0.003894046647474
-5.061,-13.561,452.184,1.28831768035889,1.06558096408844,9.66128730773926,0.003346987767145,0.013440289534628,-0.000933185219765
-4.837,-13.231,452.654,1.28631520271301,1.05087780952454,9.6671257019043,0.002346374094486,0.013477169908583,-0.00150240957737
-5.38,-13.534,452.898,1.28467786312103,1.06750285625458,9.66726493835449,0.005622394848615,0.015979446470738,-0.003711879253387
-5.146,-13.614,451.491,1.2699887752533,1.05408716201782,9.65738296508789,0.004900061059743,0.012616254389286,-0.002958998316899
-5.019,-13.385,453.224,1.27641797065735,1.05433130264282,9.67765045166016,0.004101358354092,0.012150593101978,-0.003701821202412
-4.551,-13.277,452.716,1.27840602397919,1.02643406391144,9.66738128662109,0.003559701377526,0.012956000864506,-0.005287304986268
-5.224,-12.658,453.254,1.2784640789032,1.06254458427429,9.66653537750244,0.006144680548459,0.01448411308229,-0.002126767765731
-4.952,-13.273,453.464,1.2706286907196,1.0677502155304,9.66010665893555,0.0039117410779,0.013667904771865,-0.003787875175476
-4.843,-13.632,451.53,1.28922307491303,1.05156254768372,9.65255641937256,0.004328228533268,0.015257857739925,-0.004898757208139
-4.662,-13.696,452.014,1.28077840805054,1.07568180561066,9.66021251678467,0.002674385905266,0.014797971583903,-0.003720447421074
-4.876,-13.636,452.404,1.27674543857574,1.04374396800995,9.65248775482178,0.006244517862797,0.013682433404029,-0.004117191303521
-5.543,-12.999,452.861,1.28607392311096,1.03793621063232,9.65184593200684,0.00458937138319,0.01302603725344,-0.002773478627205
-5.39,-13.043,453.252,1.27278709411621,1.05794179439545,9.64418983459473,0.004988723900169,0.011655504815281,-0.003650039900094
-5.109,-13.765,452.725,1.28331744670868,1.048583984375,9.66385269165039,0.005322323180735,0.013694169931114,-0.003390387166291
-4.657,-13.359,452.615,1.27273499965668,1.03905606269836,9.65845108032227,0.005748680792749,0.013965182937682,-0.005748868454248
-4.85,-13.626,452.54,1.27680838108063,1.05186641216278,9.6637487411499,0.001777149736881,0.011529960669577,-0.003130733966827
-5.287,-13.302,453.496,1.27979159355164,1.04520416259766,9.65481567382813,0.00352654629387,0.014103018678725,-0.00283308327198
-5.516,-13.806,452.223,1.26972734928131,1.03476142883301,9.66653060913086,0.004227273631841,0.012065656483173,-0.004880875814706
-5.209,-13.518,452.324,1.25714242458344,1.05882143974304,9.65501022338867,0.005745329428464,0.012720189988613,-0.002216175198555
-4.841,-13.649,451.62,1.27471911907196,1.0548003911972,9.66411113739014,0.003710948163643,0.013229437172413,-0.002418831223622
-4.986,-13.51,452.348,1.27775943279266,1.03246796131134,9.65583896636963,0.003397278487682,0.013715215027332,-0.003689900273457
-5.405,-13.56,452.226,1.28223943710327,1.0403436422348,9.65191268920898,0.003155879909173,0.013847462832928,-0.003628060454503
-5.6,-13.827,451.596,1.28557121753693,1.04386413097382,9.6603364944458,0.005234964191914,0.012600609101355,-0.003386289114133
-4.777,-13.546,453.373,1.27591156959534,1.05404603481293,9.65265369415283,0.008079968392849,0.01280624512583,-0.00339038670063
-4.505,-13.08,453.002,1.2630695104599,1.06294965744019,9.6643762588501,0.00296887033619,0.012500026263297,-0.003257393836975
-4.577,-13.656,451.948,1.27381813526154,1.05077457427979,9.67645072937012,0.004883296787739,0.012169220484793,-0.003037974238396
-5.202,-13.432,452.069,1.27373015880585,1.05455875396729,9.6693811416626,0.004560314118862,0.012905337847769,-0.005097687710077
-5.111,-13.39,452.474,1.27600991725922,1.07162737846375,9.65420913696289,0.00568162696436,0.013671256601811,-0.004782528150827
-5.2,-13.449,452.158,1.28100049495697,1.03360414505005,9.6530704498291,0.003658793866634,0.01314077526331,-0.004323199857026
-4.705,-13.7,451.779,1.26775109767914,1.05629789829254,9.66612243652344,0.005759112536907,0.013990142382681,-0.004244968295097
-4.964,-13.822,451.956,1.27109527587891,1.0811173915863,9.65285587310791,0.003828667337075,0.013315118849278,-0.004410743713379
-5.141,-13.407,452.646,1.27676725387573,1.03895175457001,9.64494895935059,0.005610473453999,0.01304913405329,-0.00285767018795
-5.373,-13.532,452.825,1.27666807174683,1.04344260692596,9.6563835144043,0.004693679977208,0.012913160957396,-0.004692748188972
-5.153,-13.474,451.7,1.27309477329254,1.04592800140381,9.6585693359375,0.004910491872579,0.012720935046673,-0.00399909960106
-4.534,-13.768,452.395,1.27988052368164,1.07287466526032,9.66665935516357,0.004897452890873,0.013007038272917,-0.003469363087788
-4.545,-13.453,453.21,1.28165757656097,1.06191444396973,9.64898490905762,0.004356540739536,0.012188591994345,-0.003818795084953
-4.585,-13.403,452.679,1.26850008964539,1.04405677318573,9.65890598297119,0.006576067768037,0.014198755845428,-0.003279000287876
-5.672,-13.512,453.282,1.28162407875061,1.05201542377472,9.65320205688477,0.003059394890442,0.013226456940174,-0.003693253034726
-5.097,-13.548,452.968,1.28959608078003,1.03985071182251,9.65674781799316,0.003174506127834,0.013142266310752,-0.002330914372578
-4.775,-13.754,452.807,1.27039194107056,1.05300712585449,9.65867805480957,0.003948061726987,0.012785197235644,-0.00573918223381
-5,-13.566,452.116,1.2882285118103,1.04551672935486,9.65813541412354,0.004456751514226,0.011477434076369,-0.003023073077202
-5.393,-13.412,452.643,1.28054618835449,1.0583952665329,9.66184902191162,0.003979541826993,0.013851935043931,-0.004343316424638
-4.974,-12.828,452.617,1.28801703453064,1.06522965431213,9.65081310272217,0.002624280750752,0.011735224165022,-0.004670396912843
-4.822,-13.432,452.37,1.28153622150421,1.05422163009644,9.66156387329102,0.005826912820339,0.011857413686812,-0.003882497549057
-4.62,-13.504,453.046,1.28700244426727,1.04860961437225,9.65388679504395,0.004336797166616,0.012379328720272,-0.004015863873065
-4.754,-13.723,452.18,1.2785028219223,1.05686223506928,9.66740131378174,0.005090050399303,0.012404286302626,-0.00411868095398
-5.166,-13.285,451.851,1.29687404632568,1.04951858520508,9.66652679443359,0.004905649460852,0.012659843079746,-0.002919883234426
-5.55,-13.794,453.089,1.27512979507446,1.0419362783432,9.64313507080078,0.004175864625722,0.013772957026959,-0.002511218423024
