40.914000000,0.007813,-0.000867034,-0.00976381,0.0244504,0.0484456,-0.0184055
40.914000000,0.00775779,-0.000878193,-0.00974957,0.0241257,0.0481181,-0.0180208
40.914000000,0.00778212,-0.000863542,-0.00975459,0.0243563,0.048254,-0.0183359
40.916000000,0.00774502,-0.000888443,-0.00979488,0.0247174,0.0480077,-0.0185341
40.916000000,0.00775987,-0.000899939,-0.00980711,0.0251858,0.0480798,-0.0189201
40.918000000,0.00777622,-0.000890801,-0.00980631,0.0248721,0.0481977,-0.0186705
40.918000000,0.00776925,-0.00086098,-0.00977031,0.0245526,0.0481608,-0.0185429
40.920000000,0.00774293,-0.000904488,-0.00980507,0.0249612,0.0479866,-0.018673
40.920000000,0.0077637,-0.000904012,-0.00980604,0.0251097,0.0481097,-0.0188209
40.923000000,0.00779978,-0.000876339,-0.00978098,0.0245442,0.04836,-0.0184397
40.923000000,0.00775967,-0.0008784,-0.00975318,0.0240801,0.0481326,-0.0179751
40.924000000,0.00777994,-0.000864442,-0.00975716,0.0242786,0.0482449,-0.0182547
40.924000000,0.0077409,-0.000897689,-0.0098007,0.0247138,0.047985,-0.0184737
40.926000000,0.00775755,-0.00090789,-0.00981073,0.0251203,0.0480715,-0.0188074
40.926000000,0.00777282,-0.000893851,-0.00980671,0.0247888,0.0481819,-0.0185706
40.928000000,0.00776431,-0.000861243,-0.00978427,0.0245561,0.0481294,-0.0185447
40.936000000,0.00773597,-0.000909155,-0.00982233,0.0250837,0.0479374,-0.0187636
40.936000000,0.00775928,-0.000908037,-0.0098233,0.025187,0.0480789,-0.0188713
40.936000000,0.00776381,-0.000894213,-0.00980397,0.0248577,0.0481211,-0.0186355
40.936000000,0.00779241,-0.000851344,-0.00979172,0.0243226,0.048317,-0.0183776
40.936000000,0.00772395,-0.000913261,-0.00977856,0.0246465,0.0478869,-0.0183123
40.936000000,0.00775373,-0.000913749,-0.00978236,0.0245642,0.0480802,-0.0182295
40.936000000,0.00778964,-0.000880227,-0.0097525,0.0240256,0.0483258,-0.0179108
40.936000000,0.00777084,-0.000883184,-0.00976002,0.0240555,0.0482063,-0.0179215
40.936000000,0.00777528,-0.000853427,-0.0097734,0.0243653,0.0482068,-0.0184067
40.938000000,0.0077374,-0.000902095,-0.00982347,0.0251467,0.0479405,-0.0188683
40.946000000,0.00776509,-0.000907968,-0.0098315,0.0252474,0.0481124,-0.0189304
40.946000000,0.00774153,-0.000909749,-0.00978431,0.0247695,0.0479903,-0.0184541
40.946000000,0.00776199,-0.000868038,-0.00978074,0.0243148,0.0481305,-0.0182678
40.946000000,0.00773128,-0.000913962,-0.00981274,0.0247831,0.047926,-0.0184411
